POST_C;PLANT_C;INDUS_TYPE;CAI;LPC;CGL_C;YEAR_MONTH;PROD_QT;CREATION_DT;UPDATE_DT;MATERIAL_C
KM;VIT;MC;197487;A;K197487A004;201911;0;05/11/2020 11:15;;ML_E
KM;CHO;MI;162533;A;R162533A005;201911;0;05/11/2020 11:15;;ML_D
KM;TC2;MC;392859;A;K392859A012;201911;0;05/11/2020 11:15;;ML_D
KM;VIT;MC;446848;B;K446848B006;201911;7229;05/11/2020 11:15;;ML_C
KM;VLD;MC;421458;A;K421458A012;201911;62;05/11/2020 11:15;;ML_D
KM;TC2;MC;554864;A;K554864A012;201911;0;05/11/2020 11:15;;ML_E
KM;VIT;MC;517323;A;K517323A006;201911;0;05/11/2020 11:15;;ML_E
KM;CNO;MC;557842;A;K557842A031;202001;0;05/11/2020 11:15;;ML_B
KM;BKR;EL;882056;A;E429354L001;202001;98;05/11/2020 11:15;;ML_A
KM;CHO;;152274;A;R152274A031;202001;0;05/11/2020 11:15;;ML_D
KM;BKR;;195540;A;K195540A006;202001;0;05/11/2020 11:15;;ML_D
KM2;BKR;;580880;A;K580880A007;202001;0;05/11/2020 11:15;;ML_D
KM;DUN;MI;349618;A;R349618A003;202001;0;05/11/2020 11:15;;ML_D
KM;BKR;MC;814956;A;K814956A004;202001;3453;05/11/2020 11:15;;ML_D
KM;CHO;MC;42087;A;K042087A014;202001;0;05/11/2020 11:15;;ML_D
KM;VIT;MC;349618;A;K349618A007;201912;1832;05/11/2020 11:15;;ML_D
KM;VLD;MC;297997;R;K297997R005;202001;1135;05/11/2020 11:15;;ML_C
KM;CHO;MC;489162;A;K489162A024;202001;1448;05/11/2020 11:15;;ML_C
KM;NYH;MC;111997;C;K111997C005;202001;0;05/11/2020 11:15;;ML_A
KM;VIT;MC;233188;T;K233188T007;201912;0;05/11/2020 11:15;;ML_C
KM2;OLS;MC;876149;B;K876149B003;202001;649;05/11/2020 11:15;;ML_D
KM;CHO;MC;891682;B;K891682B007;201912;0;05/11/2020 11:15;;ML_D
KM;VLD;MC;864757;C;K864757C012;201912;0;05/11/2020 11:15;;ML_D
KM;VLD;MC;635100;A;K635100A031;201912;729;05/11/2020 11:15;;ML_E
KM;TC2;MC;737532;A;K737532A010;202001;0;05/11/2020 11:15;;ML_D
KM;VLD;MC;512033;A;K512033A010;201912;0;05/11/2020 11:15;;ML_C
KM;CNO;MC;786593;A;K786593A031;202001;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;154255;A;K154255A025;202001;2300;05/11/2020 11:15;;ML_D
KM2;OLS;MC;647074;B;K647074B003;202001;2043;05/11/2020 11:15;;ML_D
KM;BBG;MC;122657;R;K122657R006;202002;6897;05/11/2020 11:15;;ML_C
KM;OLS;MC;380566;P;K380566P007;202002;3463;05/11/2020 11:15;;ML_D
KM;BKR;MC;677982;A;K677982A007;202002;5257;05/11/2020 11:15;;ML_C
KM;VIT;MC;186217;A;K186217A022;202002;10681;05/11/2020 11:15;;ML_D
KM;VLD;MC;538815;S;K538815S012;202002;9362;05/11/2020 11:15;;ML_D
KM;VLD;MC;905801;S;K905801S018;202002;537;05/11/2020 11:15;;ML_D
KM;OLS;MC;285604;P;K285604P003;202002;3173;05/11/2020 11:15;;ML_D
KM2;VIT;MC;862539;A;K862539A005;202002;0;05/11/2020 11:15;;ML_D
KM;VIT;MI;243948;A;R243948A008;202001;23;05/11/2020 11:15;;ML_D
KM;NYH;MC;686164;A;K686164A007;202002;0;05/11/2020 11:15;;ML_E
KM;CNO;MC;777386;A;K777386A096;202002;23558;05/11/2020 11:15;;ML_C
KM;VIT;MC;839697;A;K839697A016;202001;928;05/11/2020 11:15;;ML_D
KM;VLD;MC;411024;A;K411024A047;202001;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;380566;A;K380566A085;202001;1704;05/11/2020 11:15;;ML_D
KM;VLD;MC;790932;A;K790932A030;201912;804;05/11/2020 11:15;;ML_C
KM;VLD;MC;785640;S;K785640S001;201911;0;05/11/2020 11:15;;ML_D
KM2;BBG;MC;730782;A;K730782A018;201911;1584;05/11/2020 11:15;;ML_D
KM;NYH;EL;627830;A;E429373PA02;201911;7;05/11/2020 11:15;;ML_E
KM;NYH;EL;833010;A;E429207PA01;201911;7;05/11/2020 11:15;;ML_E
KM;CHO;MC;538539;C;K538539C005;201911;866;05/11/2020 11:15;;ML_D
KM;VIT;MI;777386;G;R777386G005;201911;975;05/11/2020 11:15;;ML_C
KM;VLD;MC;72413;A;K072413A041;201911;1681;05/11/2020 11:15;;ML_D
KM;BKR;MC;786593;A;K786593A019;201911;2999;05/11/2020 11:15;;ML_D
KM;CNO;MC;462289;A;K462289A013;201911;5089;05/11/2020 11:15;;ML_D
KM;TC2;MC;524245;A;K524245A008;201911;0;05/11/2020 11:15;;ML_E
KM2;BBG;MC;680273;A;K680273A048;201911;0;05/11/2020 11:15;;ML_D
KM;NYH;MC;698412;C;K698412C009;201911;0;05/11/2020 11:15;;ML_A
KM;BKR;MI;308198;R;R308198R001;201911;20;05/11/2020 11:15;;ML_C
KM;BKR;MC;777386;G;K777386G005;201911;9705;05/11/2020 11:15;;ML_C
KM2;CNO;EL;444057;A;E438204C001;201911;22;05/11/2020 11:15;;ML_C
KM2;VIT;MC;301894;A;K301894A005;201911;1189;05/11/2020 11:15;;ML_D
KM;CNO;MC;1633;A;K001633A021;201912;2;05/11/2020 11:15;;ML_C
KM;BBG;MC;112293;A;K112293A005;201911;0;05/11/2020 11:15;;ML_D
KM;VLD;MC;481619;A;K481619A031;201912;1842;05/11/2020 11:15;;ML_C
KM;CNO;MC;773482;A;K773482A002;201912;274;05/11/2020 11:15;;ML_C
KM2;OLS;MC;960920;B;K960920B003;201912;2236;05/11/2020 11:15;;ML_D
KM;VLD;MC;754588;S;K754588S008;201912;1588;05/11/2020 11:15;;ML_C
KM2;CNO;MC;52723;A;K052723A009;201912;0;05/11/2020 11:15;;ML_D
KM;VLD;MC;635100;A;K635100A018;201912;0;05/11/2020 11:15;;ML_E
KM;VIT;MC;959429;B;K959429B002;201912;0;05/11/2020 11:15;;ML_C
KM;BKR;;989515;A;K989515A010;202001;0;05/11/2020 11:15;;ML_C
KM;VLD;MC;125768;A;K125768A008;202001;492;05/11/2020 11:15;;ML_C
KM;CNO;MC;194560;B;K194560B003;202001;3235;05/11/2020 11:15;;ML_C
KM;VLD;MC;785640;A;K785640A023;202001;97;05/11/2020 11:15;;ML_D
KM;TC2;MC;49220;A;K049220A010;202001;3418;05/11/2020 11:15;;ML_E
KM;VLD;MC;299295;B;K299295B018;202001;4482;05/11/2020 11:15;;ML_C
KM;CNO;MC;694822;A;K694822A046;201912;7694;05/11/2020 11:15;;ML_D
KM;CNO;MC;777386;A;K777386A090;202001;2020;05/11/2020 11:15;;ML_C
KM;VIT;MC;197487;A;K197487A008;201912;1299;05/11/2020 11:15;;ML_E
KM;BBG;MC;364747;S;K364747S002;202001;1310;05/11/2020 11:15;;ML_D
KM;TC2;MC;507788;B;K507788B007;202001;7350;05/11/2020 11:15;;ML_D
KM;VIT;MC;517323;A;K517323A012;202001;0;05/11/2020 11:15;;ML_E
KM;TC2;MC;392859;A;K392859A015;201912;1362;05/11/2020 11:15;;ML_D
KM2;BBG;MC;86442;A;K086442A033;201912;0;05/11/2020 11:15;;ML_D
KM;VIT;MC;536042;A;K536042A007;201912;0;05/11/2020 11:15;;ML_E
KM;VLD;MC;702367;R;K702367R001;201912;0;05/11/2020 11:15;;ML_C
KM;VLD;MC;793441;R;K793441R001;202001;2496;05/11/2020 11:15;;ML_C
KM;CHO;MC;216561;A;K216561A018;201912;571;05/11/2020 11:15;;ML_C
KM2;VLD;MC;328785;A;K328785A009;201912;350;05/11/2020 11:15;;ML_D
KM2;VLD;MC;604535;A;K604535A008;202001;529;05/11/2020 11:15;;ML_D
KM;VIT;MC;40457;A;K040457A002;201911;0;05/11/2020 11:15;;ML_D
KM;CHO;MC;42087;A;K042087A019;201911;869;05/11/2020 11:15;;ML_D
KM;VIT;MC;365297;R;K365297R007;201911;1654;05/11/2020 11:15;;ML_C
KM;VLD;MC;702367;R;K702367R001;201911;30;05/11/2020 11:15;;ML_C
KM;BBG;MC;893067;A;K893067A009;201911;322;05/11/2020 11:15;;ML_D
KM2;OLS;MI;730782;F;R730782F008;201911;30;05/11/2020 11:15;;ML_D
KM;CNO;MC;481815;A;K481815A015;201911;984;05/11/2020 11:15;;ML_D
KM;OLS;MC;455435;P;K455435P007;201911;4248;05/11/2020 11:15;;ML_D
KM;UFR;EL;162543;A;E429205KA01;201911;29;05/11/2020 11:15;;ML_E
KM;CNO;MC;894656;A;K894656A010;201911;513;05/11/2020 11:15;;ML_C
KM;VIT;MC;468760;A;K468760A019;201911;0;05/11/2020 11:15;;ML_C
KM;VLD;MC;125768;S;K125768S008;201912;0;05/11/2020 11:15;;ML_C
KM;VLD;MC;659916;A;K659916A029;201912;0;05/11/2020 11:15;;ML_E
KM2;OLS;MC;876149;B;K876149B003;201912;1826;05/11/2020 11:15;;ML_D
KM;CNO;MC;711041;T;K711041T007;201912;1563;05/11/2020 11:15;;ML_C
KM;VIT;MC;421991;A;K421991A002;201912;0;05/11/2020 11:15;;ML_C
KM2;VIT;MC;301894;A;K301894A002;201912;0;05/11/2020 11:15;;ML_D
KM;NYH;MC;902596;A;K902596A002;201912;266;05/11/2020 11:15;;ML_E
KM2;BBG;MC;479146;A;K479146A006;201912;3921;05/11/2020 11:15;;ML_D
KM;BBG;MC;216561;T;K216561T007;201912;0;05/11/2020 11:15;;ML_C
KM;VLD;MC;745413;A;K745413A030;201912;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;455435;A;K455435A054;201912;0;05/11/2020 11:15;;ML_D
KM;CHO;MC;380432;D;K380432D004;201912;5327;05/11/2020 11:15;;ML_D
KM;CNO;MC;778333;A;K778333A010;201912;4729;05/11/2020 11:15;;ML_D
KM;VIT;MC;536042;A;K536042A005;201912;0;05/11/2020 11:15;;ML_E
KM;CNO;MC;154255;A;K154255A025;201912;5055;05/11/2020 11:15;;ML_D
KM;VLD;MC;411024;A;K411024A045;201912;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;668156;A;K668156A006;201912;0;05/11/2020 11:15;;ML_D
KM;NYH;EL;69333;A;E429208FB01;201912;0;05/11/2020 11:15;;ML_E
KM;VIT;MC;509680;A;K509680A004;201912;0;05/11/2020 11:15;;ML_E
KM;CNO;MC;694822;A;K694822A044;201912;0;05/11/2020 11:15;;ML_D
KM;BBG;MC;289156;S;K289156S004;201912;424;05/11/2020 11:15;;ML_D
KM;CHO;MC;152274;B;K152274B006;201912;1158;05/11/2020 11:15;;ML_D
KM;CNO;MC;956602;A;K956602A010;201912;0;05/11/2020 11:15;;ML_C
KM;CNO;MC;144866;S;K144866S018;201912;1062;05/11/2020 11:15;;ML_D
KM;BBG;MC;455435;S;K455435S006;201912;0;05/11/2020 11:15;;ML_D
KM;BKR;MC;885301;R;K885301R010;201912;5096;05/11/2020 11:15;;ML_C
KM;NYH;MC;756996;A;K756996A012;201912;0;05/11/2020 11:15;;ML_E
KM2;BKR;MC;649276;A;K649276A001;201912;15321;05/11/2020 11:15;;ML_D
KM;VLD;MC;817315;A;K817315A018;201912;6945;05/11/2020 11:15;;ML_E
KM;CNO;MC;823776;A;K823776A004;201912;623;05/11/2020 11:15;;ML_D
KM;VIT;MC;767806;A;K767806A007;202001;5248;05/11/2020 11:15;;ML_D
KM;BKR;MC;248424;S;K248424S004;202001;3655;05/11/2020 11:15;;ML_D
KM2;VIT;MC;637;A;K000637A010;202001;2182;05/11/2020 11:15;;ML_D
KM;BKR;MC;183916;A;K183916A001;202001;5401;05/11/2020 11:15;;ML_C
KM;NYH;EL;58168;A;E429283JA03;202001;0;05/11/2020 11:15;;ML_E
KM;VIT;MC;609367;A;K609367A004;202001;1308;05/11/2020 11:15;;ML_D
KM;VLD;MC;398526;A;K398526A020;202001;1829;05/11/2020 11:15;;ML_D
KM;VIT;MC;308661;T;K308661T002;202001;1360;05/11/2020 11:15;;ML_D
KM;BKR;MC;777386;A;K777386A071;202001;0;05/11/2020 11:15;;ML_C
KM;VIT;MC;530027;T;K530027T005;202001;0;05/11/2020 11:15;;ML_C
KM;VIT;MC;446848;A;K446848A024;202001;4637;05/11/2020 11:15;;ML_C
KM2;OLS;EL;655078;L;E438305D003;202001;51;05/11/2020 11:15;;ML_C
KM;VIT;MC;317320;A;K317320A007;202001;0;05/11/2020 11:15;;ML_D
KM;NYH;EL;909665;A;E438556D001;202001;7;05/11/2020 11:15;;ML_E
KM;VIT;MC;983091;A;K983091A014;202001;398;05/11/2020 11:15;;ML_D
KM2;BKR;MC;86442;A;K086442A027;202001;0;05/11/2020 11:15;;ML_D
KM;BKR;MC;989515;T;K989515T010;202001;2341;05/11/2020 11:15;;ML_C
KM;TC2;MC;399032;A;K399032A006;202001;374;05/11/2020 11:15;;ML_D
KM;BKR;MC;763913;T;K763913T002;202001;115;05/11/2020 11:15;;ML_C
KM;VIT;MC;446325;A;K446325A014;202001;0;05/11/2020 11:15;;ML_D
KM;TC2;MC;768085;A;K768085A019;202001;50;05/11/2020 11:15;;ML_D
KM;CNO;MC;216561;A;K216561A019;202001;330;05/11/2020 11:15;;ML_C
KM;BKR;MI;112293;A;R112293A005;202001;15;05/11/2020 11:15;;ML_D
KM;BKR;;468760;T;K468760T005;202001;138;05/11/2020 11:15;;ML_C
KM;NYH;MI;841717;A;R841717A002;201911;78;05/11/2020 11:15;;ML_E
KM;CNO;MC;786593;A;K786593A032;201911;2716;05/11/2020 11:15;;ML_D
KM;VIT;MC;39346;S;K039346S011;201911;3754;05/11/2020 11:15;;ML_C
KM;VIT;MC;409522;S;K409522S013;201911;1577;05/11/2020 11:15;;ML_C
KM;VIT;MC;777386;A;K777386A060;201911;0;05/11/2020 11:15;;ML_C
KM;VIT;MC;233188;A;K233188A018;201911;0;05/11/2020 11:15;;ML_C
KM;UFR;MC;765789;A;K765789A013;201911;458;05/11/2020 11:15;;ML_E
KM;CNO;MI;230246;A;R230246A005;201911;26;05/11/2020 11:15;;ML_D
KM;NYH;MC;396646;B;K396646B003;201911;896;05/11/2020 11:15;;ML_D
KM;CNO;MI;693066;A;R693066A006;201911;112;05/11/2020 11:15;;ML_D
KM;BBG;MC;777386;A;K777386A094;201911;1270;05/11/2020 11:15;;ML_C
KM;CNO;MC;233188;A;K233188A021;201911;0;05/11/2020 11:15;;ML_C
KM;UFR;MC;841313;A;K841313A014;201911;479;05/11/2020 11:15;;ML_E
KM;BBG;MC;364747;S;K364747S002;201911;232;05/11/2020 11:15;;ML_D
KM;BKR;MC;9341;A;K009341A003;202001;584;05/11/2020 11:15;;ML_A
KM;NYH;MC;111997;C;K111997C006;202001;1317;05/11/2020 11:15;;ML_A
KM;CNO;MC;773482;A;K773482A003;202001;4978;05/11/2020 11:15;;ML_C
KM;DVY;MI;481619;R;R481619R014;202001;0;05/11/2020 11:15;;ML_C
KM;BBG;MC;216561;T;K216561T008;202001;0;05/11/2020 11:15;;ML_C
KM;VIT;MC;572820;S;K572820S004;201910;0;05/11/2020 11:15;;ML_D
KM;VIT;MC;390662;R;K390662R010;201910;2026;05/11/2020 11:15;;ML_C
KM;OLS;MC;345715;P;K345715P003;201910;1730;05/11/2020 11:15;;ML_D
KM;VLD;MC;408567;A;K408567A018;201910;5107;05/11/2020 11:15;;ML_D
KM;CNO;MC;4481;A;K004481A011;201911;3354;05/11/2020 11:15;;ML_C
KM2;BBG;MC;242899;A;K242899A007;201910;0;05/11/2020 11:15;;ML_D
KM;VLD;MC;903727;R;K903727R014;201910;113;05/11/2020 11:15;;ML_C
KM2;CNO;MC;199208;A;K199208A003;201910;10816;05/11/2020 11:15;;ML_D
KM;CNO;MC;101186;T;K101186T009;201910;2579;05/11/2020 11:15;;ML_C
KM;BBG;MC;122657;R;K122657R006;201911;9974;05/11/2020 11:15;;ML_C
KM;CNO;MC;694822;A;K694822A044;201911;12012;05/11/2020 11:15;;ML_D
KM;NYH;MI;471816;A;R471816A002;201910;101;05/11/2020 11:15;;ML_E
KM;CNO;EL;4481;A;E428756B001;201910;7;05/11/2020 11:15;;ML_C
KM;CNO;MC;607988;A;K607988A012;201910;165;05/11/2020 11:15;;ML_C
KM;CNO;MC;17529;A;K017529A002;201911;1667;05/11/2020 11:15;;ML_E
KM2;VLD;MC;749401;A;K749401A023;201910;46;05/11/2020 11:15;;ML_D
KM;UFR;MI;206566;A;R206566A004;201911;410;05/11/2020 11:15;;ML_E
KM;VLD;MC;144866;B;K144866B007;201910;2682;05/11/2020 11:15;;ML_D
KM;BBG;MC;939928;A;K939928A018;201910;9276;05/11/2020 11:15;;ML_C
KM;VIT;MC;439723;A;K439723A001;201910;1853;05/11/2020 11:15;;ML_D
KM;BKR;MC;195344;A;K195344A012;202001;0;05/11/2020 11:15;;ML_C
KM;BBG;MC;971427;A;K971427A012;202001;1169;05/11/2020 11:15;;ML_C
KM;BKR;MC;971427;T;K971427T012;202001;2597;05/11/2020 11:15;;ML_C
KM;VIT;MI;233188;T;R233188T002;202001;0;05/11/2020 11:15;;ML_C
KM2;VLD;MC;328785;A;K328785A008;201912;0;05/11/2020 11:15;;ML_D
KM;VLD;MC;817315;A;K817315A017;201912;6;05/11/2020 11:15;;ML_E
KM;BKR;MC;208195;B;K208195B003;202001;3053;05/11/2020 11:15;;ML_A
KM;VIT;MC;396776;A;K396776A001;201912;0;05/11/2020 11:15;;ML_E
KM;VIT;MC;517323;A;K517323A003;201912;0;05/11/2020 11:15;;ML_E
KM;BKR;MC;968542;A;K968542A004;202001;2682;05/11/2020 11:15;;ML_C
KM;TC2;MC;631659;A;K631659A007;202001;0;05/11/2020 11:15;;ML_E
KM;BBG;MC;893067;A;K893067A009;202001;6696;05/11/2020 11:15;;ML_D
KM;BBG;MC;777386;A;K777386A081;202001;0;05/11/2020 11:15;;ML_C
KM;OLS;MC;455435;P;K455435P008;202001;18194;05/11/2020 11:15;;ML_D
KM;CHO;MC;940360;A;K940360A004;202001;640;05/11/2020 11:15;;ML_D
KM;NYH;EL;299779;A;E438220A001;201912;0;05/11/2020 11:15;;ML_E
KM;CNO;MC;200433;R;K200433R001;201912;745;05/11/2020 11:15;;ML_C
KM;NYH;MC;817126;A;K817126A009;202001;747;05/11/2020 11:15;;ML_E
KM;UFR;MC;285470;B;K285470B038;202001;778;05/11/2020 11:15;;ML_B
KM2;VIT;MC;680273;A;K680273A044;202001;14649;05/11/2020 11:15;;ML_D
KM;NYH;MC;505879;A;K505879A009;202001;158;05/11/2020 11:15;;ML_E
KM;CHO;MC;940360;A;K940360A003;202001;0;05/11/2020 11:15;;ML_D
KM;BBG;MC;100706;B;K100706B005;202001;0;05/11/2020 11:15;;ML_C
KM;OLS;MC;873342;R;K873342R008;202001;4652;05/11/2020 11:15;;ML_C
KM;CHO;MC;42087;A;K042087A019;202001;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;195344;T;K195344T010;201912;0;05/11/2020 11:15;;ML_C
KM;OLS;MC;380566;P;K380566P006;202001;0;05/11/2020 11:15;;ML_D
KM;CHO;MC;4397;A;K004397A014;202001;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;152292;A;K152292A022;202001;1175;05/11/2020 11:15;;ML_C
KM;NYH;EL;144925;A;E429370A001;202002;0;05/11/2020 11:15;;ML_E
KM;VIT;MI;446325;A;R446325A005;202002;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;711041;G;K711041G007;202002;8305;05/11/2020 11:15;;ML_C
KM;VIT;MC;1633;A;K001633A023;202002;10094;05/11/2020 11:15;;ML_C
KM;VLD;MC;481619;T;K481619T045;202002;0;05/11/2020 11:15;;ML_C
KM;NYH;EL;179074;A;E429369B001;202001;7;05/11/2020 11:15;;ML_E
KM;BKR;MC;777386;T;K777386T036;202002;11503;05/11/2020 11:15;;ML_C
KM;VIT;MC;421991;A;K421991A003;202002;0;05/11/2020 11:15;;ML_C
KM;VIT;MC;819493;R;K819493R018;202002;1679;05/11/2020 11:15;;ML_C
KM;TC2;MC;320613;B;K320613B010;202002;0;05/11/2020 11:15;;ML_D
KM2;BKR;MC;580880;A;K580880A007;202002;0;05/11/2020 11:15;;ML_D
KM;BKR;MC;179411;A;K179411A015;202002;3008;05/11/2020 11:15;;ML_D
KM;CNO;MC;711041;T;K711041T007;202002;0;05/11/2020 11:15;;ML_C
KM;VIT;MC;983091;A;K983091A011;202002;0;05/11/2020 11:15;;ML_D
KM;BBG;MC;455435;S;K455435S006;202002;10336;05/11/2020 11:15;;ML_D
KM;NYH;MC;184228;C;K184228C008;202002;475;05/11/2020 11:15;;ML_B
KM;BKR;;777386;G;K777386G004;201910;24;05/11/2020 11:15;;ML_C
KM;NYH;EL;69333;A;E429208FB01;201910;99;05/11/2020 11:15;;ML_E
KM;VLD;MI;733156;R;R733156R002;201909;18;05/11/2020 11:15;;ML_C
KM;NYH;EL;833010;A;E429207GB04;201909;102;05/11/2020 11:15;;ML_E
KM;VIT;MC;197487;A;K197487A002;201909;0;05/11/2020 11:15;;ML_E
KM;CHO;;538539;C;K538539C004;201910;0;05/11/2020 11:15;;ML_D
KM;UFR;;239126;A;R239126A004;201910;0;05/11/2020 11:15;;ML_E
KM;CNO;;162753;A;K162753A005;201910;1546;05/11/2020 11:15;;ML_D
KM;VIT;EL;888402;A;E429312L003;201909;53;05/11/2020 11:15;;ML_C
KM2;CNO;EL;126306;A;E437883EA03;201909;26;05/11/2020 11:15;;ML_C
KM;CNO;;126306;A;E437882AA02;201910;34;05/11/2020 11:15;;ML_C
KM;VIT;;409522;S;K409522S009;201910;4360;05/11/2020 11:15;;ML_C
KM;BKR;MC;534193;A;K534193A004;201912;0;05/11/2020 11:15;;ML_C
KM;CNO;MC;1633;T;K001633T009;202001;185;05/11/2020 11:15;;ML_C
KM;CNO;MC;1633;T;K001633T011;202001;4050;05/11/2020 11:15;;ML_C
KM;OLS;MC;777386;L;K777386L003;202001;37900;05/11/2020 11:15;;ML_C
KM;CNO;MC;731510;T;K731510T009;202001;0;05/11/2020 11:15;;ML_D
KM;TC2;MC;665209;B;K665209B003;202001;1561;05/11/2020 11:15;;ML_D
KM;CNO;MC;942166;B;K942166B047;202001;0;05/11/2020 11:15;;ML_A
KM2;OLS;EL;655078;L;E438305B001;201912;0;05/11/2020 11:15;;ML_C
KM;CNO;MC;786593;A;K786593A032;202001;0;05/11/2020 11:15;;ML_D
KM;VIT;MC;976438;A;K976438A013;202002;492;05/11/2020 11:15;;ML_D
KM;UFR;MC;610028;A;K610028A013;202002;745;05/11/2020 11:15;;ML_E
KM;VIT;MC;253000;C;K253000C004;202001;0;05/11/2020 11:15;;ML_C
KM;BKR;MC;195540;A;K195540A006;202002;0;05/11/2020 11:15;;ML_D
KM;OLS;MC;254413;P;K254413P002;202002;3067;05/11/2020 11:15;;ML_D
KM;VLD;MC;952216;S;K952216S017;201912;926;05/11/2020 11:15;;ML_C
KM;VIT;MC;517323;A;K517323A013;202001;952;05/11/2020 11:15;;ML_E
KM;VLD;MC;907920;T;K907920T045;201912;4335;05/11/2020 11:15;;ML_C
KM2;VIT;;868110;A;K868110A008;202001;2526;05/11/2020 11:15;;ML_D
KM;CNO;;694822;A;K694822A040;202001;0;05/11/2020 11:15;;ML_D
KM2;BKR;;667631;A;K667631A019;201912;11;05/11/2020 11:15;;ML_D
KM;BKR;MC;777386;A;K777386A010;202001;0;05/11/2020 11:15;;ML_C
KM;BKR;MC;786593;A;K786593A019;201912;1959;05/11/2020 11:15;;ML_D
KM;NYH;MC;873758;A;K873758A002;201912;0;05/11/2020 11:15;;ML_E
KM;BKR;MC;240680;C;K240680C004;201912;0;05/11/2020 11:15;;ML_D
KM;CHO;MC;489162;A;K489162A023;202001;0;05/11/2020 11:15;;ML_C
KM2;BBG;MC;680273;A;K680273A035;201912;0;05/11/2020 11:15;;ML_D
KM2;OLS;MI;730782;F;R730782F001;201912;0;05/11/2020 11:15;;ML_D
KM2;BBG;MC;86442;A;K086442A024;202001;0;05/11/2020 11:15;;ML_D
KM;VLD;MC;659916;A;K659916A032;201912;423;05/11/2020 11:15;;ML_E
KM;CNO;MC;100706;A;K100706A015;202001;1146;05/11/2020 11:15;;ML_C
KM;CNO;EL;4481;A;E428757H001;202001;0;05/11/2020 11:15;;ML_C
KM;TC2;MC;320613;B;K320613B010;202001;628;05/11/2020 11:15;;ML_D
KM2;BBG;MC;975294;A;K975294A008;201912;2095;05/11/2020 11:15;;ML_D
KM;VLD;MC;864757;C;K864757C013;202001;6236;05/11/2020 11:15;;ML_D
KM;VIT;MC;517323;A;K517323A012;201912;86;05/11/2020 11:15;;ML_E
KM;VIT;MC;439723;A;K439723A002;201912;3256;05/11/2020 11:15;;ML_D
KM;CNO;MC;455435;A;K455435A062;202001;6510;05/11/2020 11:15;;ML_D
KM;CNO;MC;380566;A;K380566A079;201912;901;05/11/2020 11:15;;ML_D
KM;CNO;MC;452329;A;K452329A017;202001;795;05/11/2020 11:15;;ML_C
KM;BKR;MC;183916;A;K183916A002;202001;11691;05/11/2020 11:15;;ML_C
KM;UFR;EL;162543;A;E429205NA01;201912;68;05/11/2020 11:15;;ML_E
KM;VIT;MC;446848;B;K446848B006;202001;3473;05/11/2020 11:15;;ML_C
KM2;BKR;;839136;A;K839136A008;201912;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;154255;S;K154255S019;202001;8795;05/11/2020 11:15;;ML_D
KM2;OLS;MC;120353;B;K120353B016;202001;0;05/11/2020 11:15;;ML_D
KM;BBG;MC;642416;A;K642416A005;202001;0;05/11/2020 11:15;;ML_A
KM2;OLS;MC;960920;B;K960920B003;202001;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;607988;A;K607988A011;201912;0;05/11/2020 11:15;;ML_C
KM;VIT;MC;39346;S;K039346S007;202001;0;05/11/2020 11:15;;ML_C
KM2;VIT;MC;383455;A;K383455A010;202001;0;05/11/2020 11:15;;ML_D
KM;NYH;MC;440708;C;K440708C015;202001;1126;05/11/2020 11:15;;ML_A
KM;VIT;MI;481619;A;R481619A002;201911;1;05/11/2020 11:15;;ML_C
KM2;VLD;MC;667631;A;K667631A020;201911;0;05/11/2020 11:15;;ML_D
KM2;VLD;EL;680273;C;E428744B002;201911;95;05/11/2020 11:15;;ML_D
KM2;VLD;MC;749401;A;K749401A022;201911;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;348563;B;K348563B003;201911;0;05/11/2020 11:15;;ML_E
KM;TC2;MC;120252;A;K120252A011;201912;0;05/11/2020 11:15;;ML_E
KM;VLD;MC;408567;A;K408567A018;201912;0;05/11/2020 11:15;;ML_D
KM;VIT;MC;959429;B;K959429B005;202001;0;05/11/2020 11:15;;ML_C
KM;CHO;MC;152274;B;K152274B004;201912;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;4481;A;K004481A012;201911;1626;05/11/2020 11:15;;ML_C
KM2;OLS;MI;730782;F;R730782F010;201911;30;05/11/2020 11:15;;ML_D
KM;CHO;MC;4397;A;K004397A013;202001;0;05/11/2020 11:15;;ML_D
KM;CNO;MC;607946;R;K607946R001;202001;641;05/11/2020 11:15;;ML_D
KM;VLD;MC;31029;A;K031029A024;202001;0;05/11/2020 11:15;;ML_E
KM;BBG;;971427;A;K971427A012;202001;582;05/11/2020 11:15;;ML_C
KM;CHO;MC;76404;B;K076404B001;202001;0;05/11/2020 11:15;;ML_D
KM;BBG;MC;642416;A;K642416A006;202001;3682;05/11/2020 11:15;;ML_A
KM;CNO;MC;154255;S;K154255S019;201912;3101;05/11/2020 11:15;;ML_D
KM;VLD;MC;920434;A;K920434A001;202001;0;05/11/2020 11:15;;ML_E
